first	MISC
break	O
with	O
the	O
role	O
of	O
Rananjay	PERSON
Singh	PERSON
in	O
Gulaal	LOCATION
-LRB-	O
2009	MISC
-RRB-	O
,	O
directed	O
by	O
Anurag	PERSON
Kashyap	PERSON
Abhimanyu	PERSON
Singh	PERSON
is	O
currently	O
shooting	O
for	O
Anil	PERSON
Sharma	PERSON
of	O
Gadar	MISC
fame	O
's	O
film	O
Genius	O
Abhimanyu	PERSON
Singh	PERSON
-LRB-	O
born	O
in	O
Sonpur	LOCATION
,	O
Bihar	LOCATION
-RRB-	O
is	O
an	O
Indian	MISC
film	O
actor	MISC
who	O
works	O
mainly	O
in	O
Bollywood	ORGANIZATION
and	O
Telugu	MISC
cinema	O
He	O
got	O
his	O
first	MISC
break	O
with	O
the	O
role	O
of	O
Rananjay	PERSON
Singh	PERSON
in	O
Gulaal	LOCATION
-LRB-	O
2009	MISC
-RRB-	O
,	O
directed	O
by	O
Anurag	PERSON
Kashyap	PERSON
Abhimanyu	PERSON
Singh	PERSON
is	O
currently	O
shooting	O
for	O
Anil	PERSON
Sharma	PERSON
of	O
Gadar	MISC
fame	O
's	O
film	O
Genius	O
.	O
Abhishek	PERSON
Chatterjee	PERSON
-LRB-	O
Bengali	MISC
:	O
??????	MISC
??????????	O
-RRB-	O
-LRB-	O
born	O
30	MISC
April	MISC
1964	MISC
-RRB-	O
is	O
an	O
Indian	MISC
actor	MISC
who	O
is	O
known	O
for	O
his	O
work	O
in	O
Bengali	MISC
cinema	O
Abhishek	PERSON
Chatterjee	PERSON
-LRB-	O
Bengali	MISC
:	O
??????	MISC
??????????	O
-RRB-	O
-LRB-	O
born	O
30	MISC
April	MISC
1964	MISC
-RRB-	O
is	O
an	O
Indian	MISC
actor	MISC
who	O
is	O
known	O
for	O
his	O
work	O
in	O
Bengali	MISC
cinema	O
.	O
Abijeet	PERSON
Duddala	PERSON
-LRB-	O
born	O
11	MISC
October	MISC
1988	MISC
-RRB-	O
is	O
an	O
Indian	MISC
film	O
actor	MISC
Duddala	PERSON
was	O
born	O
to	O
Manmohan	PERSON
Duddala	PERSON
and	O
Lakshmi	PERSON
Prasanna	PERSON
Duddala	PERSON
on	O
11	MISC
October	MISC
1988	MISC
.	O
During	O
his	O
final	O
year	O
of	O
college	O
,	O
an	O
assistant	MISC
director	MISC
from	O
Sekhar	PERSON
Kammula	PERSON
's	O
team	O
contacted	O
Duddala	PERSON
asking	O
him	O
to	O
audition	O
for	O
the	O
film	O
Life	O
Is	O
Beautiful	O
after	O
going	O
through	O
his	O
profile	O
on	O
a	O
social	O
networking	O
website	O
Duddala	PERSON
made	O
his	O
debut	O
in	O
the	O
Telugu	MISC
feature	O
film	O
Life	O
Is	O
Beautiful	O
directed	O
by	O
Sekhar	PERSON
Kammula	PERSON
.	O
Abir	PERSON
Chatterjee	PERSON
-LRB-	O
born	O
18	MISC
November	MISC
1980	MISC
-RRB-	O
is	O
an	O
Indian	MISC
actor	MISC
who	O
mainly	O
works	O
in	O
Bengali	MISC
cinema	O
He	O
is	O
the	O
son	O
of	O
theater	O
personalities	O
Phalguni	PERSON
Chatterjee	PERSON
and	O
Rumki	PERSON
Chatterjee	PERSON
Chatterjee	PERSON
born	O
in	O
1980	MISC
in	O
Kolkata	LOCATION
He	O
is	O
the	O
son	O
of	O
theatre	O
artists	O
Falguni	PERSON
Chatterjee	PERSON
and	O
Rumki	PERSON
Chatterjee	PERSON
Chatterjee	PERSON
is	O
married	O
to	O
Nandini	PERSON
Chatterjee	PERSON
in	O
2007	MISC
.	O
The	O
couple	O
has	O
a	O
daughter	O
named	O
Mayurakshi	PERSON
Chatterjee	PERSON
.	O
Achyuth	PERSON
Kumar	PERSON
is	O
an	O
Indian	MISC
actor	MISC
who	O
predominantly	O
works	O
in	O
Kannada	MISC
cinema	O
Achyuth	PERSON
Kumar	PERSON
began	O
training	O
as	O
an	O
actor	MISC
at	O
Ninasam	LOCATION
in	O
the	O
Shimoga	LOCATION
district	O
of	O
Karnataka	LOCATION
Kumar	PERSON
's	O
career	O
in	O
films	O
began	O
in	O
2007	MISC
when	O
he	O
signed	O
to	O
play	O
the	O
father	O
of	O
the	O
female	O
lead	O
in	O
Moggina	MISC
Manasu	MISC
and	O
the	O
gangster	MISC
Oil	PERSON
Kumar	PERSON
in	O
Aa	MISC
Dinagalu	MISC
,	O
both	O
Kannada	MISC
films	O
In	O
Hejjegalu	O
-LRB-	O
2013	MISC
-RRB-	O
,	O
Kumar	PERSON
played	O
Kodanda	PERSON
,	O
a	O
gambling	O
addict	O
who	O
squanders	O
money	O
taken	O
on	O
loan	O
,	O
being	O
tried	O
to	O
reform	O
by	O
his	O
young	O
daughter	O
Archana	PERSON
Nathan	PERSON
of	PERSON
The	PERSON
Hindu	PERSON
wrote	O
,	O
Achyuth	PERSON
Kumar	PERSON
performs	O
well	O
,	O
but	O
one	MISC
wishes	O
that	O
his	O
character	O
had	O
been	O
given	O
some	O
more	O
depth	O
and	O
background	O
Achyuth	PERSON
Kumar	PERSON
is	O
an	O
Indian	MISC
actor	MISC
who	O
predominantly	O
works	O
in	O
Kannada	MISC
cinema	O
Achyuth	PERSON
Kumar	PERSON
began	O
training	O
as	O
an	O
actor	MISC
at	O
Ninasam	LOCATION
in	O
the	O
Shimoga	LOCATION
district	O
of	O
Karnataka	LOCATION
Kumar	O
's	O
career	O
in	O
films	O
began	O
in	O
2007	MISC
when	O
he	O
signed	O
to	O
play	O
the	O
father	O
of	O
the	O
female	O
lead	O
in	O
Moggina	LOCATION
Manasu	LOCATION
and	O
the	O
gangster	MISC
Oil	PERSON
Kumar	PERSON
in	O
Aa	LOCATION
Dinagalu	LOCATION
,	O
both	O
Kannada	MISC
films	O
In	O
Hejjegalu	O
-LRB-	O
2013	MISC
-RRB-	O
,	O
Kumar	PERSON
played	O
Kodanda	PERSON
,	O
a	O
gambling	O
addict	O
who	O
squanders	O
money	O
taken	O
on	O
loan	O
,	O
being	O
tried	O
to	O
reform	O
by	O
his	O
young	O
daughter	O
Archana	PERSON
Nathan	PERSON
of	PERSON
The	PERSON
Hindu	PERSON
wrote	O
,	O
Achyuth	PERSON
Kumar	PERSON
performs	O
well	O
,	O
but	O
one	MISC
wishes	O
that	O
his	O
character	O
had	O
been	O
given	O
some	O
more	O
depth	O
and	O
background	O
.	O
Adhyayan	PERSON
Suman	PERSON
-LRB-	O
born	O
on	O
13	MISC
January	MISC
,	O
1988	MISC
-RRB-	O
is	O
an	O
Indian	MISC
actor	MISC
and	O
singer	MISC
who	O
appears	O
in	O
Hindi	MISC
Films	O
.	O
He	O
was	O
born	O
in	O
Mumbai	LOCATION
and	O
is	O
the	O
only	O
son	O
of	O
Alka	PERSON
Suman	PERSON
and	O
Bollywood	ORGANIZATION
actor	MISC
Shekhar	PERSON
Suman	PERSON
Adhyayan	PERSON
's	O
latest	O
release	O
was	O
his	O
father	O
Shekhar	PERSON
Suman	PERSON
's	O
directorial	O
venture	O
Heartless	O
.	O
Adithya	PERSON
Menon	PERSON
-LRB-	O
born	O
6	MISC
April	MISC
1974	MISC
-RRB-	O
,	O
often	O
credited	O
as	O
Adithya	PERSON
,	O
is	O
an	O
Indian	MISC
film	O
actor	MISC
who	O
appears	O
in	O
Tamil	MISC
,	O
Telugu	MISC
,	O
Malayalam	MISC
,	O
Kannada	MISC
and	O
Hindi	MISC
films	O
Adithya	PERSON
Menon	PERSON
was	O
born	O
in	O
Mumbai	LOCATION
to	O
a	O
Malayali	MISC
family	O
hailing	O
from	O
Palghat	LOCATION
in	O
Kerala	LOCATION
Adithya	LOCATION
Menon	LOCATION
-LRB-	O
born	O
6	MISC
April	MISC
1974	MISC
-RRB-	O
,	O
often	O
credited	O
as	O
Adithya	PERSON
,	O
is	O
an	O
Indian	MISC
film	O
actor	MISC
who	O
appears	O
in	O
Tamil	MISC
,	O
Telugu	MISC
,	O
Malayalam	MISC
,	O
Kannada	MISC
and	O
Hindi	MISC
films	O
.	O
Aditya	PERSON
Babu	PERSON
is	O
a	O
Tollywood	ORGANIZATION
producer	MISC
and	O
actor	O
Aditya	O
Babu	PERSON
was	O
interested	O
in	O
acting	O
since	O
childhood	O
,	O
and	O
went	O
on	O
to	O
become	O
an	O
actor	MISC
and	O
also	O
into	O
film	O
production	O
to	O
nurture	O
his	O
skills	O
.	O
Ajay	PERSON
Rao	PERSON
-LRB-	O
also	O
credited	O
as	O
Krishna	PERSON
Ajai	PERSON
Rao	PERSON
-RRB-	O
is	O
an	O
Indian	MISC
actor	MISC
who	O
works	O
primarily	O
in	O
Kannada	ORGANIZATION
film	ORGANIZATION
industry	ORGANIZATION
Ajay	PERSON
Rao	O
debuted	O
with	O
the	O
film	O
Excuse	MISC
Me	MISC
-LRB-	O
2003	MISC
-RRB-	O
and	O
later	O
appeared	O
in	O
films	O
like	O
Taj	O
Mahal	O
-LRB-	O
2008	MISC
-RRB-	O
,	O
Krishnan	PERSON
Love	PERSON
Story	PERSON
-LRB-	O
2010	MISC
-RRB-	O
,	O
Krishnan	PERSON
Marriage	PERSON
Story	PERSON
-LRB-	O
2011	MISC
-RRB-	O
,	O
and	O
Krishna	PERSON
Leela	PERSON
-LRB-	O
2015	MISC
-RRB-	O
.	O
Ajay	PERSON
Rao	PERSON
-LRB-	O
also	O
credited	O
as	O
Krishna	PERSON
Ajai	PERSON
Rao	PERSON
-RRB-	O
is	O
an	O
Indian	MISC
actor	MISC
who	O
works	O
primarily	O
in	O
Kannada	ORGANIZATION
film	ORGANIZATION
industry	ORGANIZATION
.	O
Ajay	PERSON
Rao	PERSON
debuted	O
with	O
the	O
film	O
Excuse	MISC
Me	MISC
-LRB-	O
2003	MISC
-RRB-	O
and	O
later	O
appeared	O
in	O
films	O
like	O
Taj	O
Mahal	O
-LRB-	O
2008	MISC
-RRB-	O
,	O
Krishnan	PERSON
Love	PERSON
Story	PERSON
-LRB-	O
2010	MISC
-RRB-	O
,	O
Krishnan	PERSON
Marriage	PERSON
Story	PERSON
-LRB-	O
2011	MISC
-RRB-	O
,	O
and	O
Krishna	PERSON
Leela	PERSON
-LRB-	O
2015	MISC
-RRB-	O
.	O
Ajaz	PERSON
Khan	PERSON
is	O
an	O
Indian	MISC
film	O
actor	MISC
.	O
Khan	PERSON
was	O
a	O
wild	O
card	O
entry	O
in	O
the	O
reality	O
television	O
show	O
Bigg	MISC
Boss	MISC
7	MISC
,	O
Bigg	MISC
Boss	MISC
8	MISC
,	O
where	O
he	O
finished	O
in	O
third	MISC
.	O
Ajinkya	PERSON
Dev	PERSON
is	O
also	O
the	O
executive	MISC
director	MISC
of	O
Prabhat	ORGANIZATION
Entertainment	ORGANIZATION
TV	ORGANIZATION
channel	O
Ajinkya	PERSON
Dev	PERSON
currently	O
anchoring	O
a	O
crime	O
show	O
with	O
Marathi	MISC
entertainment	O
Chanel	ORGANIZATION
.	O
Ajinkya	PERSON
working	O
with	O
Ajay	PERSON
Devgan	PERSON
in	O
his	O
Historic	O
big	O
budget	O
Movie	O
.	O
Hamid	PERSON
Ali	PERSON
Khan	PERSON
-LRB-	O
27	MISC
January	MISC
1922	MISC
--	O
21	MISC
October	MISC
1998	MISC
-RRB-	O
,	O
better	O
known	O
by	O
his	O
stage	O
name	O
Ajit	PERSON
,	O
was	O
an	O
Indian	MISC
actor	MISC
active	O
in	O
Hindi	MISC
films	O
Born	O
Hamid	PERSON
Ali	PERSON
Khan	PERSON
,	O
near	O
the	O
historic	O
place	O
Golconda	LOCATION
,	O
Hyderabad	LOCATION
,	O
Ajit	PERSON
had	O
his	O
early	O
education	O
in	O
Warangal	LOCATION
,	O
studied	O
in	O
Govt.	ORGANIZATION
Hamid	PERSON
was	O
the	O
son	O
of	O
Bashir	PERSON
Ali	PERSON
Khan	PERSON
,	O
who	O
was	O
in	O
the	O
Nizam	PERSON
's	O
army	O
,	O
and	O
had	O
a	O
younger	O
brother	O
,	O
Wahid	PERSON
Ali	PERSON
Khan	PERSON
and	O
2	MISC
sisters	O
Film	O
director	MISC
K.	PERSON
Amarnath	PERSON
,	O
who	O
directed	O
him	O
in	O
Beqasoor	LOCATION
,	O
suggested	O
that	O
the	O
actor	MISC
change	O
his	O
long	O
name	O
of	O
Hamid	PERSON
Ali	PERSON
Khan	PERSON
to	O
something	O
shorter	O
,	O
and	O
Hamid	PERSON
zeroed	O
in	O
on	O
``	O
Ajit	O
''	O
.	O
Given	O
his	O
stature	O
as	O
a	O
senior	O
artist	MISC
,	O
Ajit	PERSON
was	O
usually	O
the	O
gang	O
leader	MISC
to	O
second	MISC
tier	MISC
villains	O
-LRB-	O
such	O
as	O
Jeevan	PERSON
-LRB-	O
actor	MISC
-RRB-	O
,	O
Prem	PERSON
Chopra	PERSON
,	O
Ranjeet	PERSON
,	O
Kader	PERSON
Khan	PERSON
and	O
Sujit	PERSON
Kumar	PERSON
-RRB-	O
.	O
His	O
contemporaries	O
include	O
veteran	O
actors	O
like	O
Amrish	PERSON
Puri	PERSON
,	O
Pran	PERSON
,	O
Prem	PERSON
Chopra	PERSON
and	O
Amjad	PERSON
Khan	PERSON
.	O
Ajith	PERSON
Kumar	PERSON
-LRB-	O
born	O
1	MISC
May	MISC
1971	MISC
-RRB-	O
is	O
an	O
Indian	MISC
film	O
actor	MISC
.	O
Ajith	PERSON
was	O
the	O
middle	O
son	O
out	O
of	O
three	MISC
brothers	O
,	O
the	O
others	O
being	O
Anup	PERSON
Kumar	PERSON
,	O
an	O
investor	O
,	O
and	O
Anil	PERSON
Kumar	PERSON
,	O
an	O
IIT	O
Madras	LOCATION
graduate-turned-entrepreneur	O
.	O
Ajith	PERSON
Kumar	PERSON
is	O
passionate	O
about	O
UAVs	MISC
and	O
drones	O
.	O
Ajmal	PERSON
Ameer	PERSON
is	O
an	O
Indian	MISC
film	O
actor	MISC
and	O
physician	MISC
who	O
works	O
in	O
the	O
Malayalam	MISC
,	O
Tamil	MISC
,	O
and	O
Telugu	MISC
film	O
industries	O
.	O
Aju	PERSON
Varghese	PERSON
-LRB-	O
born	O
11	MISC
January	MISC
1985	MISC
-RRB-	O
is	O
an	O
Indian	MISC
film	O
actor	MISC
who	O
appears	O
in	O
Malayalam	MISC
cinema	O
Aju	PERSON
Varghese	PERSON
was	O
born	O
to	O
engineer	MISC
couples	O
Varghese	PERSON
P.	PERSON
K.	PERSON
and	O
Celiene	PERSON
Susan	PERSON
in	O
Thiruvalla	LOCATION
,	O
a	O
major	O
LOCATION	O
in	O
Pathanamthitta	LOCATION
Dist	LOCATION
,	O
Kerala	LOCATION
Template	O
:	O
Aju	PERSON
Varghese	PERSON
Akkineni	PERSON
Nageswara	PERSON
Rao	PERSON
-LRB-	O
20	MISC
September	MISC
1924	MISC
--	O
22	MISC
January	MISC
2014	MISC
-RRB-	O
,	O
widely	O
known	O
as	O
ANR	ORGANIZATION
,	O
was	O
an	O
Indian	MISC
film	O
actor	MISC
and	O
producer	MISC
,	O
known	O
for	O
his	O
work	O
predominantly	O
in	O
Telugu	MISC
cinema	O
Similarly	O
,	O
Rao	PERSON
played	O
many	O
famous	O
mythological	O
figures	O
such	O
as	O
Abhimanyu	PERSON
in	O
Mayabazar	MISC
,	O
which	O
was	O
screened	O
at	O
the	O
1957	MISC
International	ORGANIZATION
Film	ORGANIZATION
Festival	ORGANIZATION
of	O
India	LOCATION
and	O
the	O
Indonesian	MISC
Film	MISC
Festival	MISC
;	O
Lord	O
Vishnu	PERSON
in	O
Chenchu	MISC
Lakshmi	MISC
;	O
Narada	PERSON
in	O
Bhookailas	MISC
;	O
Arjuna	PERSON
in	O
Sri	PERSON
Krishnarjuna	PERSON
Yuddhamu	PERSON
Akkineni	PERSON
Nageswara	PERSON
Rao	PERSON
was	O
born	O
into	O
a	O
lower	O
middle	MISC
class	MISC
family	O
on	O
20th	MISC
September	MISC
1924	MISC
in	O
Ramapuram	LOCATION
,	O
Krishna	LOCATION
District	LOCATION
,	O
Andhra	LOCATION
Pradesh	LOCATION
Akkineni	PERSON
Nageswara	PERSON
Rao	PERSON
played	O
a	O
range	O
of	O
characters	O
that	O
very	O
few	O
matched	O
.	O
He	O
was	O
the	O
Chief	MISC
Donor	MISC
and	O
President	MISC
of	O
the	O
College	O
at	O
Gudivada	LOCATION
,	O
which	O
was	O
subsequently	O
named	O
Akkineni	PERSON
Nageswara	PERSON
Rao	PERSON
College	O
after	O
him	O
.	O
Alok	PERSON
Nath	PERSON
-LRB-	O
born	O
10	MISC
July	MISC
1956	MISC
-RRB-	O
,	O
popularly	O
known	O
as	O
Sanskaari	PERSON
Babuji	PERSON
,	O
is	O
an	O
Indian	MISC
film	O
character	O
actor	MISC
known	O
for	O
his	O
works	O
in	O
Hindi	O
cinema	O
and	O
television	O
On	O
30	MISC
December	MISC
2013	MISC
,	O
jokes	O
and	O
memes	O
based	O
on	O
characters	O
played	O
by	O
Alok	PERSON
Nath	PERSON
started	O
trending	O
on	O
social	O
media	O
and	O
spread	O
quickly	O
.	O
The	O
Curious	O
Case	O
of	O
Alok	O
Nath	MISC
-	O
Why	O
did	O
Alok	PERSON
Nath	PERSON
Trend	PERSON
on	O
Twitter	ORGANIZATION
,	O
a	O
case	O
study	O
to	O
analyse	O
the	O
content	O
which	O
led	O
to	O
the	O
buzz	O
around	O
veteran	O
Bollywood	ORGANIZATION
actor	MISC
,	O
went	O
viral	O
on	O
4	MISC
January	MISC
2014	MISC
.	O
In	O
October	MISC
2018	MISC
,	O
amidst	O
India	LOCATION
's	O
Me	O
too	O
movement	O
,	O
Alok	PERSON
Nath	PERSON
was	O
accused	O
of	O
rape	MISC
by	O
TV	O
producer	MISC
Vinta	PERSON
Nanda	PERSON
who	O
worked	O
with	O
him	O
in	O
the	O
TV	O
show	O
Tara	PERSON
in	O
the	O
mid-90s	O
.	O
.	O
Alok	PERSON
Nath	PERSON
denied	O
the	O
allegation	O
.	O
Subsequently	O
,	O
actresses	O
Renuka	PERSON
Shahane	PERSON
,	O
Himani	PERSON
Shivpuri	PERSON
,	O
Sandhya	PERSON
Mridul	PERSON
,	O
Deepika	PERSON
Amin	PERSON
,	O
and	O
an	O
anonymous	O
Hum	O
Saath-Saath	PERSON
Hain	PERSON
crew	O
member	O
have	O
either	O
admitted	O
to	O
knowing	O
about	O
Nath	PERSON
's	O
predatory	O
behaviour	O
or	O
written	O
about	O
instances	O
where	O
they	O
themselves	O
have	O
been	O
assaulted	O
by	O
him	O
On	O
15	MISC
October	MISC
2018	MISC
,	O
Nath	PERSON
sued	O
Nanda	PERSON
for	O
defamation	O
,	O
asking	O
for	O
a	O
written	O
apology	O
and	O
Re	O
1	MISC
as	O
compensation	O
He	O
has	O
filed	O
the	O
case	O
jointly	O
with	O
his	O
wife	O
Ashu	PERSON
Nath	PERSON
On	O
17	MISC
October	MISC
2018	MISC
,	O
Nanda	PERSON
registered	O
a	O
complaint	O
against	O
Nath	ORGANIZATION
in	O
Mumbai	ORGANIZATION
Oshiwara	ORGANIZATION
Police	ORGANIZATION
Station	ORGANIZATION
On	O
1	MISC
March	MISC
2019	MISC
,	O
Mumbai	ORGANIZATION
Mirror	ORGANIZATION
reported	O
that	O
Alok	PERSON
Nath	PERSON
is	O
all	O
set	O
to	O
play	O
the	O
role	O
of	O
a	O
judge	MISC
in	O
a	O
movie	O
based	O
on	O
the	O
Me	MISC
Too	MISC
movement	O
.	O
Amar	PERSON
Talwar	PERSON
is	O
an	O
artist	MISC
and	O
Bollywood	ORGANIZATION
actor	MISC
.	O
Born	O
to	O
a	O
Sikh	MISC
family	O
,	O
Talwar	PERSON
was	O
educated	O
at	O
the	O
Lawrence	ORGANIZATION
School	ORGANIZATION
,	O
Sanawar	LOCATION
,	O
along	O
with	O
his	O
brother	O
Rana	PERSON
Talwar	PERSON
Before	O
becoming	O
an	O
actor	MISC
Talwar	PERSON
worked	O
as	O
a	O
photojournalist	MISC
.	O
Amjad	PERSON
Khan	PERSON
-LRB-	O
12	MISC
November	MISC
1940	MISC
--	O
27	MISC
July	MISC
1992	MISC
-RRB-	O
was	O
an	O
Indian	MISC
actor	MISC
and	O
director	MISC
Amjad	PERSON
Khan	PERSON
was	O
born	O
in	O
Peshawar	LOCATION
,	O
British	MISC
India	LOCATION
to	O
legendary	O
actor	MISC
Jayant	PERSON
in	O
a	O
Pashtun	MISC
family	O
His	O
brothers	O
are	O
actors	O
Imtiaz	PERSON
Khan	PERSON
and	O
Inayat	PERSON
Khan	PERSON
.	O
Before	O
Amjad	PERSON
Khan	PERSON
came	O
to	O
films	O
,	O
he	O
was	O
a	O
theatre	O
actor	MISC
After	O
the	O
success	O
of	O
Sholay	O
,	O
Khan	PERSON
continued	O
to	O
play	O
negative	O
roles	O
in	O
many	O
subsequent	O
Hindi	O
films	O
in	O
the	O
1970s	MISC
,	O
1980s	MISC
and	O
early	O
1990s	MISC
--	O
superseding	O
,	O
in	O
terms	O
of	O
popularity	O
and	O
demand	O
,	O
the	O
earlier	O
Indian	MISC
actor	MISC
,	O
Ajit	PERSON
He	O
would	O
intervene	O
and	O
negotiate	O
disputes	O
between	O
actors	O
and	O
directors/producers	O
.	O
Ahlam	PERSON
married	O
popular	O
theatre	O
actor	MISC
Zafar	PERSON
Karachiwala	PERSON
in	O
2011	MISC
.	O
Amol	PERSON
Palekar	PERSON
-LRB-	O
born	O
24	MISC
November	MISC
1944	MISC
-RRB-	O
is	O
a	O
noted	O
Indian	MISC
actor	MISC
,	O
director	MISC
and	O
producer	MISC
of	O
Hindi	O
and	O
Marathi	MISC
cinema	O
Palekar	PERSON
began	O
in	O
Marathi	MISC
experimental	O
theatre	O
with	O
Satyadev	PERSON
Dubey	PERSON
,	O
and	O
later	O
started	O
his	O
own	O
group	O
,	O
Aniket	PERSON
,	O
in	O
1972	MISC
.	O
Palekar	PERSON
made	O
his	O
debut	O
in	O
1971	MISC
with	O
the	O
Marathi	MISC
film	O
Shantata	MISC
Amol	PERSON
Palekar	PERSON
was	O
born	O
to	O
Kamlakar	PERSON
and	O
Suhasini	PERSON
Palekar	PERSON
in	O
a	O
lower-middle-class	O
family	O
in	O
Mumbai	LOCATION
.	O
Palekar	PERSON
regards	O
himself	O
as	O
an	O
agnostic	MISC
atheist	MISC
.	O
Amrishlal	PERSON
Puri	PERSON
-LRB-	O
22	MISC
June	MISC
1932	MISC
--	O
12	MISC
January	MISC
2005	MISC
-RRB-	O
was	O
an	O
Indian	MISC
actor	MISC
,	O
who	O
was	O
an	O
important	O
figure	O
in	O
Indian	MISC
theatre	O
and	O
cinema	O
Puri	PERSON
has	O
won	O
three	MISC
Filmfare	MISC
Awards	MISC
for	O
Best	O
Supporting	O
Actor	MISC
Amrish	PERSON
Puri	PERSON
was	O
born	O
in	O
Nawanshahr	LOCATION
,	O
Punjab	LOCATION
in	O
a	O
Khatri	PERSON
family	O
of	O
Nihal	PERSON
Singh	PERSON
Puri	PERSON
and	O
Ved	PERSON
Kaur	PERSON
.	O
He	O
had	O
four	MISC
